,L,Mean n-L
35153,35153,95.57562133764397
35154,35154,95.57584534554762
35155,35155,95.57608622431795
35156,35156,95.57632713554298
35157,35157,95.57660176514182
35158,35158,95.57689327583884
35159,35159,95.57718482582037
35160,35160,95.57745956873315
35161,35161,95.57771750117932
35162,35162,95.57795861976008
35163,35163,95.57821662061063
35164,35164,95.57847465624157
35165,35165,95.57873272665992
35166,35166,95.57899083187273
35167,35167,95.57924897188701
35168,35168,95.57950714670982
35169,35169,95.57971478659564
35170,35170,95.57990559676331
35171,35171,95.58007957380808
35172,35172,95.58023671432426
35173,35173,95.58041073716868
35174,35174,95.58060164575745
35175,35175,95.58079258010117
35176,35176,95.58098354020507
35177,35177,95.58117452607435
35178,35178,95.5813655377142
35179,35179,95.58153970717225
35180,35180,95.58171390013496
35181,35181,95.58188811660706
35182,35182,95.58207922796599
35183,35183,95.58223662009854
35184,35184,95.58241090712743
35185,35185,95.58260209247385
35186,35186,95.5827933036317
35187,35187,95.58298454060622
35188,35188,95.58314204698893
35189,35189,95.5833164539869
35190,35190,95.58350776502363
35191,35191,95.58371598352353
35192,35192,95.58392423014587
35193,35193,95.58413250489633
35194,35194,95.58430703768742
35195,35195,95.58448159405606
35196,35196,95.58465617400702
35197,35197,95.5848307775451
35198,35198,95.58500540467504
35199,35199,95.58516316465104
35200,35200,95.58530405405405
35201,35201,95.58544496249746
35202,35202,95.58558588998514
35203,35203,95.5857099412043
35204,35204,95.58581711273317
35205,35205,95.5858905035485
35206,35206,95.58596390428552
35207,35207,95.5860035151761
35208,35208,95.58606003244998
35209,35209,95.58611655736597
35210,35210,95.58618999323868
35211,35211,95.58624653458652
35212,35212,95.58631998918041
35213,35213,95.58639345370933
35214,35214,95.5864669281753
35215,35215,95.58654041258032
35216,35216,95.5866139069264
35217,35217,95.58668741121558
35218,35218,95.58676092544987
35219,35219,95.58683444963128
35220,35220,95.58690798376185
35221,35221,95.58694769605522
35222,35222,95.58698741372311
35223,35223,95.58704405495025
35224,35224,95.58710070384407
35225,35225,95.5871573604061
35226,35226,95.58719710301882
35227,35227,95.58725377377648
35228,35228,95.58731045220688
35229,35229,95.5873502132557
35230,35230,95.5873730534868
35231,35231,95.5874128241587
35232,35232,95.58745260021668
35233,35233,95.5874754520214
35234,35234,95.58753216849519
35235,35235,95.58757196071791
35236,35236,95.58761175833108
35237,35237,95.58766849556324
35238,35238,95.58772524048231
35239,35239,95.5877819930899
35240,35240,95.58783875338753
35241,35241,95.5878955213768
35242,35242,95.58796923702398
35243,35243,95.5880260215491
35244,35244,95.58808281377067
35245,35245,95.58813961369027
35246,35246,95.58821336586688
35247,35247,95.58828712804176
35248,35248,95.58837784707158
35249,35249,95.588485526405
35250,35250,95.58859322033898
35251,35251,95.58870092887653
35252,35252,95.58880865202062
35253,35253,95.5889163897742
35254,35254,95.58900718839007
35255,35255,95.58908104442183
35256,35256,95.58913795442214
35257,35257,95.58917791494268
35258,35258,95.58920092253426
35259,35259,95.5892069737467
35260,35260,95.5892130257802
35261,35261,95.58923604043693
35262,35262,95.58924209526394
35263,35263,95.58923118680872
35264,35264,95.58922027687296
35265,35265,95.58922633186292
35266,35266,95.5892493552328
35267,35267,95.5892723817281
35268,35268,95.58929541134944
35269,35269,95.58931844409749
35270,35270,95.58934147997284
35271,35271,95.58938149229411
35272,35272,95.5894045355785
35273,35273,95.58942758199225
35274,35274,95.58943365476028
35275,35275,95.58943972835314
35276,35276,95.58942882368922
35277,35277,95.58941791754398
35278,35278,95.58940700991712
35279,35279,95.58943006589226
35280,35280,95.58947010869565
35281,35281,95.5894931720905
35282,35282,95.58949925261584
35283,35283,95.58950533396752
35284,35284,95.58952840445774
35285,35285,95.58955147808359
35286,35286,95.58955756422455
35287,35287,95.58956365119282
35288,35288,95.58956973898859
35289,35289,95.58955883352593
35290,35290,95.58954792658055
35291,35291,95.58953701815216
35292,35292,95.58952610824042
35293,35293,95.58951519684504
35294,35294,95.58950428396572
35295,35295,95.58949336960218
35296,35296,95.58949945593037
35297,35297,95.58948853975379
35298,35298,95.58947762209223
35299,35299,95.5894496972995
35300,35300,95.58938775510204
35301,35301,95.5893258044765
35302,35302,95.58928085453803
35303,35303,95.58925290875689
35304,35304,95.58922495917257
35305,35305,95.58919700578429
35306,35306,95.58918606233837
35307,35307,95.5891921323079
35308,35308,95.5891641709774
35309,35309,95.5891362058403
35310,35310,95.58914227365555
35311,35311,95.58914834229695
35312,35312,95.58912037037037
35313,35313,95.5890923946347
35314,35314,95.58904739207408
35315,35315,95.58900238338441
35316,35316,95.58894034323073
35317,35317,95.58887829462644
35318,35318,95.58881623756982
35319,35319,95.58875417205913
35320,35320,95.58865803814714
35321,35321,95.58852782887118
35322,35322,95.58838056955989
35323,35323,95.58823329018192
35324,35324,95.58808599073318
35325,35325,95.58793867120954
35326,35326,95.58779133160692
35327,35327,95.58759285762966
35328,35328,95.5873943565976
35329,35329,95.58719582850522
35330,35330,95.58698023176551
35331,35331,95.58676460563092
35332,35332,95.58654895009545
35333,35333,95.58635031022023
35334,35334,95.58615164325651
35335,35335,95.58595294919877
35336,35336,95.58573717948718
35337,35337,95.58552138034509
35338,35338,95.58530555176647
35339,35339,95.58508969374532
35340,35340,95.58487380627558
35341,35341,95.58467494372059
35342,35342,95.58447605403192
35343,35343,95.58427713720407
35344,35344,95.58407819323143
35345,35345,95.5838792221085
35346,35346,95.58369728401802
35347,35347,95.58353238244727
35348,35348,95.5833503958504
35349,35349,95.58316838441063
35350,35350,95.58298634812287
35351,35351,95.58282135299338
35352,35352,95.58262220098307
35353,35353,95.5824230217792
35354,35354,95.58222381537621
35355,35355,95.58202458176852
35356,35356,95.58184239278886
35357,35357,95.58166017892508
35358,35358,95.5814779401721
35359,35359,95.58129567652483
35360,35360,95.58114754098361
35361,35361,95.58099938520391
35362,35362,95.58083413034568
35363,35363,95.58068593290974
35364,35364,95.58053771522273
35365,35365,95.58040655961736
35366,35366,95.5802753860872
35367,35367,95.58016127930021
35368,35368,95.58004715691635
35369,35369,95.57993301893241
35370,35370,95.57981886534517
35371,35371,95.57970469615148
35372,35372,95.57957342083675
35373,35373,95.57945921925207
35374,35374,95.57937918774785
35375,35375,95.57929914529915
35376,35376,95.57923618708972
35377,35377,95.57913902755932
35378,35378,95.57905895226371
35379,35379,95.57896176732098
35380,35380,95.57886456908345
35381,35381,95.5787844585813
35382,35382,95.57870433711862
35383,35383,95.57862420469317
35384,35384,95.57852695675972
35385,35385,95.57846390694492
35386,35386,95.57840084850143
35387,35387,95.57833778142749
35388,35388,95.57827470572133
35389,35389,95.57822873177743
35390,35390,95.57816563997262
35391,35391,95.57811965226915
35392,35392,95.57807365826945
35393,35393,95.57807900321764
35394,35394,95.57808434889772
35395,35395,95.57808969530983
35396,35396,95.57809504245412
35397,35397,95.57810039033076
35398,35398,95.57810573893987
35399,35399,95.57811108828163
35400,35400,95.57811643835616
35401,35401,95.57812178916365
35402,35402,95.57807576380326
35403,35403,95.57802973213674
35404,35404,95.57793231022198
35405,35405,95.57783487495718
35406,35406,95.5777374263396
35407,35407,95.57763996436648
35408,35408,95.57754248903508
35409,35409,95.57744500034268
35410,35410,95.5773303632625
35411,35411,95.57721571046679
35412,35412,95.57710104195229
35413,35413,95.57698635771577
35414,35414,95.57688879747704
35415,35415,95.5768083647583
35416,35416,95.57669363686232
35417,35417,95.57656174998286
35418,35418,95.5764298450144
35419,35419,95.57628077635279
35420,35420,95.57613168724279
35421,35421,95.57598257768022
35422,35422,95.57583344766086
35423,35423,95.57568429718049
35424,35424,95.57551797475301
35425,35425,95.57536878216123
35426,35426,95.57521956909565
35427,35427,95.57508749056474
35428,35428,95.57493823771617
35429,35429,95.57480612174868
35430,35430,95.57467398764585
35431,35431,95.57452467568125
35432,35432,95.57437534321801
35433,35433,95.57422599025193
35434,35434,95.5740594535219
35435,35435,95.5738757294885
35436,35436,95.57370914583906
35437,35437,95.57355970610452
35438,35438,95.57341024584535
35439,35439,95.57326076505734
35440,35440,95.57311126373627
35441,35441,95.57296174187788
35442,35442,95.5727950267894
35443,35443,95.57262828879577
35444,35444,95.57246152789227
35445,35445,95.5723119203023
35446,35446,95.57216229215337
35447,35447,95.57201264344121
35448,35448,95.57186297416163
35449,35449,95.5716961033606
35450,35450,95.57151202749141
35451,35451,95.57136229294109
35452,35452,95.57121253780588
35453,35453,95.57104557640751
35454,35454,95.5708785920528
35455,35455,95.57071158473703
35456,35456,95.57057893289328
35457,35457,95.57044626280685
35458,35458,95.57034795763994
35459,35459,95.57026683171722
35460,35460,95.57018569463548
35461,35461,95.57008735126212
35462,35462,95.56995460173339
35463,35463,95.56982183394098
35464,35464,95.56968904788113
35465,35465,95.56953904368766
35466,35466,95.56938901885235
35467,35467,95.56922177114154
35468,35468,95.56905450041288
35469,35469,95.56888720666161
35470,35470,95.568719889883
35471,35471,95.56853534310689
35472,35472,95.56835077092511
35473,35473,95.56818338266676
35474,35474,95.56805039239984
35475,35475,95.56795180722892
35476,35476,95.56785320848252
35477,35477,95.56775459615781
35478,35478,95.56763875499243
35479,35479,95.5675745472075
35480,35480,95.56749311294766
35481,35481,95.56741166747021
35482,35482,95.56734743077558
35483,35483,95.5672831852311
35484,35484,95.56721893083494
35485,35485,95.56713744402343
35486,35486,95.56703872123467
35487,35487,95.56693998484117
35488,35488,95.5668756890849
35489,35489,95.56682861277652
35490,35490,95.56678152997932
35491,35491,95.56675167137638
35492,35492,95.56672180865729
35493,35493,95.56669194182119
35494,35494,95.56666207086722
35495,35495,95.56664943123062
35496,35496,95.56660231660231
35497,35497,95.5665551954768
35498,35498,95.56649082885119
35499,35499,95.56640921315771
35500,35500,95.5663275862069
35501,35501,95.5662459479964
35502,35502,95.5661815422817
35503,35503,95.5661171276816
35504,35504,95.56608719646799
35505,35505,95.5660745084512
35506,35506,95.56604457016697
35507,35507,95.56603187745809
35508,35508,95.56601918299752
35509,35509,95.5660064867849
35510,35510,95.56597653554175
35511,35511,95.56592932569535
35512,35512,95.56588210933187
35513,35513,95.56583488644992
35514,35514,95.56577039900594
35515,35515,95.56572316189161
35516,35516,95.56567591825463
35517,35517,95.56562866809362
35518,35518,95.56559867421628
35519,35519,95.56562046819971
35520,35520,95.565625
35521,35521,95.56561226604047
35522,35522,95.56558226274348
35523,35523,95.56555225530151
35524,35524,95.56550497374965
35525,35525,95.5654749568221
35526,35526,95.56546220809727
35527,35527,95.56544945761073
35528,35528,95.56541943062466
35529,35529,95.56540667541981
35530,35530,95.56541119557706
35531,35531,95.56541571635911
35532,35532,95.5654202377661
35533,35533,95.56542475979816
35534,35534,95.56542928245541
35535,35535,95.56543380573798
35536,35536,95.56543832964601
35537,35537,95.56544285417964
35538,35538,95.56543009265661
35539,35539,95.56541732936864
35540,35540,95.56540456431536
35541,35541,95.56533992668926
35542,35542,95.56529257158667
35543,35543,95.56524520993291
35544,35544,95.56521513558384
35545,35545,95.56518505707368
35546,35546,95.56515497440155
35547,35547,95.5651248875666
35548,35548,95.56511209521173
35549,35549,95.56511660092727
35550,35550,95.56512110726644
35551,35551,95.56510831199391
35552,35552,95.56509551495017
35553,35553,95.56508271613484
35554,35554,95.56506991554755
35555,35555,95.56505711318795
35556,35556,95.56506161728053
35557,35557,95.56504881257356
35558,35558,95.56503600609334
35559,35559,95.56500588601898
35560,35560,95.56495844875346
35561,35561,95.56491100491724
35562,35562,95.56486355450893
35563,35563,95.56481609752718
35564,35564,95.56476863397063
35565,35565,95.56470384482161
35566,35566,95.5646390466953
35567,35567,95.56455691817364
35568,35568,95.56447477827051
35569,35569,95.56435797935
35570,35570,95.56422383922384
35571,35571,95.56408968050454
35572,35572,95.56395550318824
35573,35573,95.56382130727108
35574,35574,95.5636870927492
35575,35575,95.56353552859619
35576,35576,95.56338394342762
35577,35577,95.56323233723913
35578,35578,95.56308071002636
35579,35579,95.5629117259552
35580,35580,95.5627600554785
35581,35581,95.56262570219849
35582,35582,95.56247399084478
35583,35583,95.5623222584449
35584,35584,95.56218784683685
35585,35585,95.56203607353451
35586,35586,95.56188427917303
35587,35587,95.56176715465205
35588,35588,95.56165001387733
35589,35589,95.56151550898619
35590,35590,95.56136363636364
35591,35591,95.56121174266083
35592,35592,95.56105982787341
35593,35593,95.56090789199695
35594,35594,95.5607732889074
35595,35595,95.56069073238459
35596,35596,95.56060816439877
35597,35597,95.56052558494758
35598,35598,95.56046035272878
35599,35599,95.56039511145059
35600,35600,95.5603125
35601,35601,95.5602298770748
35602,35602,95.5601472426726
35603,35603,95.560064596791
35604,35604,95.55998193942762
35605,35605,95.5598819034387
35606,35606,95.55978185355009
35607,35607,95.55968178975891
35608,35608,95.5595990828238
35609,35609,95.55949899242582
35610,35610,95.55938151494094
35611,35611,95.55926402112725
35612,35612,95.55916388657214
35613,35613,95.5590116077014
35614,35614,95.55884192965382
35615,35615,95.5586722280153
35616,35616,95.55851988320356
35617,35617,95.55838489883891
35618,35618,95.55824989570296
35619,35619,95.55811487379181
35620,35620,95.55797983310153
35621,35621,95.5578447736282
35622,35622,95.5576923076923
35623,35623,95.55755720943174
35624,35624,95.55740470228157
35625,35625,95.55725217391304
35626,35626,95.5570996243217
35627,35627,95.5569470535031
35628,35628,95.55677706651824
35629,35629,95.55660705587641
35630,35630,95.55643702157272
35631,35631,95.55631915930127
35632,35632,95.55620128062361
35633,35633,95.55610078652468
35634,35634,95.55601768063484
35635,35635,95.55595196658545
35636,35636,95.55586883876357
35637,35637,95.55571607602869
35638,35638,95.55552847792787
35639,35639,95.555340853701
35640,35640,95.55515320334261
35641,35641,95.55493070548088
35642,35642,95.55470817662628
35643,35643,95.55448561677231
35644,35644,95.5542630259125
35645,35645,95.5540404040404
35646,35646,95.55381775114951
35647,35647,95.55359506723333
35648,35648,95.5533723522854
35649,35649,95.55316702668803
35650,35650,95.55296167247387
35651,35651,95.5527562896369
35652,35652,95.55255087817117
35653,35653,95.55234543807067
35654,35654,95.55217482225011
35655,35655,95.55202161031718
35656,35656,95.55186837702175
35657,35657,95.55174998256989
35658,35658,95.55163157160787
35659,35659,95.55151314413222
35660,35660,95.55139470013947
35661,35661,95.55125880465863
35662,35662,95.55112289022179
35663,35663,95.550986956825
35664,35664,95.55083356584821
35665,35665,95.55068015347052
35666,35666,95.55056160178596
35667,35667,95.55044303355892
35668,35668,95.55035933575216
35669,35669,95.55027562626474
35670,35670,95.55019190509421
35671,35671,95.55010817223811
35672,35672,95.55002442769403
35673,35673,95.54994067145948
35674,35674,95.5498918051096
35675,35675,95.54984293193718
35676,35676,95.5497940519408
35677,35677,95.54974516511903
35678,35678,95.54967881580785
35679,35679,95.54961245723064
35680,35680,95.54954608938547
35681,35681,95.54949717159019
35682,35682,95.54944824696187
35683,35683,95.54939931549906
35684,35684,95.54935037720034
35685,35685,95.54928396786588
35686,35686,95.54923501467096
35687,35687,95.54920352127436
35688,35688,95.5491720234768
35689,35689,95.54914052127734
35690,35690,95.54910901467505
35691,35691,95.54907750366903
35692,35692,95.5490285155158
35693,35693,95.54897952051444
35694,35694,95.54894799384873
35695,35695,95.54891646277525
35696,35696,95.54886744966443
35697,35697,95.54881842970006
35698,35698,95.54876940288072
35699,35699,95.54872036920496
35700,35700,95.54868881118881
35701,35701,95.54865724875866
35702,35702,95.54859071198769
35703,35703,95.54850667972302
35704,35704,95.5484226357023
35705,35705,95.54835606855544
35706,35706,95.5482720022387
35707,35707,95.54820541523823
35708,35708,95.54813881891968
35709,35709,95.54807221328109
35710,35710,95.54802309307208
35711,35711,95.54799146196375
35712,35712,95.54799482082866
35713,35713,95.54799818016379
35714,35714,95.5480015399692
35715,35715,95.54800490024502
35716,35716,95.54802576309157
35717,35717,95.54802912553386
35718,35718,95.54803248844699
35719,35719,95.5480358518311
35720,35720,95.54805672268908
35721,35721,95.54809510469921
35722,35722,95.54815100154083
35723,35723,95.54820690621278
35724,35724,95.54826281871672
35725,35725,95.548353765324
35726,35726,95.54842721031245
35727,35727,95.54850066559237
35728,35728,95.54859164798206
35729,35729,95.54866512507883
35730,35730,95.54872109320252
35731,35731,95.54877706917092
35732,35732,95.5488330529857
35733,35733,95.54885399873835
35734,35734,95.54883989906071
35735,35735,95.54882579740624
35736,35736,95.54875911385305
35737,35737,95.54869242094931
35738,35738,95.54862571869303
35739,35739,95.54854147675479
35740,35740,95.5484572230014
35741,35741,95.5483904902167
35742,35742,95.54832374807125
35743,35743,95.5482569965631
35744,35744,95.54819023569024
35745,35745,95.54810592774466
35746,35746,95.54798653009682
35747,35747,95.54786711569494
35748,35748,95.54773014313781
35749,35749,95.54761069398639
35750,35750,95.54749122807017
35751,35751,95.54735420029476
35752,35752,95.54721715328468
35753,35753,95.54708008703587
35754,35754,95.54694300154429
35755,35755,95.54680589680589
35756,35756,95.54670387531593
35757,35757,95.54661939198202
35758,35758,95.5465173430698
35759,35759,95.5463626149849
35760,35760,95.54622542134831
35761,35761,95.5460882084416
35762,35762,95.54595097626071
35763,35763,95.54581372480158
35764,35764,95.54567645406013
35765,35765,95.54550403933966
35766,35766,95.54531403681327
35767,35767,95.545124007588
35768,35768,95.5449163856099
35769,35769,95.54470873445295
35770,35770,95.54450105411104
35771,35771,95.54431091432988
35772,35772,95.5441207478212
35773,35773,95.54393055457932
35774,35774,95.54375790805567
35775,35775,95.54362038664324
35776,35776,95.54348284589426
35777,35777,95.54332770864093
35778,35778,95.54319012797075
35779,35779,95.54305252795162
35780,35780,95.54291490857946
35781,35781,95.54275968774175
35782,35782,95.54262202841468
35783,35783,95.54246676514032
35784,35784,95.5423114800225
35785,35785,95.54219134716848
35786,35786,95.54208878570424
35787,35787,95.54198620980792
35788,35788,95.54186602870813
35789,35789,95.54172823868834
35790,35790,95.54157283603097
35791,35791,95.5414526004645
35792,35792,95.54134994369369
35793,35793,95.54122967551207
35794,35794,95.54110939039842
35795,35795,95.54097148891235
35796,35796,95.540833568009
35797,35797,95.54071322959938
35798,35798,95.5405576679341
35799,35799,95.54040208436025
35800,35800,95.54024647887324
35801,35801,95.54012606521586
35802,35802,95.54002324271023
35803,35803,95.53992040571951
35804,35804,95.5397999436461
35805,35805,95.53967946460021
35806,35806,95.53959419473017
35807,35807,95.5394560698936
35808,35808,95.53933554114994
35809,35809,95.53919737862026
35810,35810,95.53902396053559
35811,35811,95.53885051800691
35812,35812,95.53867705102904
35813,35813,95.53850355959682
35814,35814,95.53831242069646
35815,35815,95.53812125484667
35816,35816,95.53793006204174
35817,35817,95.53773884227597
35818,35818,95.53756522352278
35819,35819,95.53740920950568
35820,35820,95.53725317348378
35821,35821,95.5371147471613
35822,35822,95.53695866835943
35823,35823,95.53680256753897
35824,35824,95.53662880925508
35825,35825,95.53647266313934
35826,35826,95.53628121913363
35827,35827,95.53607210893954
35828,35828,95.53588060965284
35829,35829,95.53568908333921
35830,35830,95.53549752999294
35831,35831,95.5353059496083
35832,35832,95.53513198757764
35833,35833,95.53495800098821
35834,35834,95.5347663419455
35835,35835,95.53455700670668
35836,35836,95.53432999152781
35837,35837,95.53410294429146
35838,35838,95.53391117073859
35839,35839,95.53371937010098
35840,35840,95.53350988700565
35841,35841,95.53330037432022
35842,35842,95.53309083203843
35843,35843,95.53288126015399
35844,35844,95.53267165866063
35845,35845,95.5324620275521
35846,35846,95.5322523668221
35847,35847,95.53204267646436
35848,35848,95.53183295647258
35849,35849,95.5316408734365
35850,35850,95.53148409893993
35851,35851,95.53134497137607
35852,35852,95.53124116482896
35853,35853,95.53115501519757
35854,35854,95.53106885338612
35855,35855,95.5310003534818
35856,35856,95.53091416855203
35857,35857,95.53081029484551
35858,35858,95.53072408428794
35859,35859,95.53065554062654
35860,35860,95.53058698727015
35861,35861,95.53051842421671
35862,35862,95.53043216862356
35863,35863,95.53034590082761
35864,35864,95.53027730616864
35865,35865,95.53026176158473
35866,35866,95.53021083911136
35867,35867,95.53015990943183
35868,35868,95.53010897254458
35869,35869,95.5300580284481
35870,35870,95.53000707714084
35871,35871,95.52995611862127
35872,35872,95.52990515288788
35873,35873,95.52987187654846
35874,35874,95.52982089763556
35875,35875,95.52980530973451
35876,35876,95.52978971962617
35877,35877,95.52977412731006
35878,35878,95.52975853278572
35879,35879,95.52974293605268
35880,35880,95.52972733711049
35881,35881,95.52971173595864
35882,35882,95.52969613259668
35883,35883,95.52966281787916
35884,35884,95.52962949844148
35885,35885,95.52961388593695
35886,35886,95.52956284540173
35887,35887,95.52952951179763
35888,35888,95.52949617346938
35889,35889,95.52948054709093
35890,35890,95.52944720056698
35891,35891,95.52943156850237
35892,35892,95.52941593422172
35893,35893,95.52938257602608
35894,35894,95.52936693605558
35895,35895,95.52935129386742
35896,35896,95.52931792399319
35897,35897,95.52928454938666
35898,35898,95.5292511700468
35899,35899,95.52923551521168
35900,35900,95.52921985815603
35901,35901,95.5292396623874
35902,35902,95.52925946942828
35903,35903,95.52927927927928
35904,35904,95.52924588535755
35905,35905,95.5292124866974
35906,35906,95.52917908329786
35907,35907,95.52914567515788
35908,35908,95.52909452171444
35909,35909,95.52904336101058
35910,35910,95.52899219304472
35911,35911,95.52894101781531
35912,35912,95.52888983532084
35913,35913,95.52882089870093
35914,35914,95.52875195229306
35915,35915,95.52864749733759
35916,35916,95.52857852882704
35917,35917,95.52852730242135
35918,35918,95.52847606874023
35919,35919,95.52842482778212
35920,35920,95.52835582386363
35921,35921,95.52825129625684
35922,35922,95.52816451200455
35923,35923,95.52809547488812
35924,35924,95.52802642796249
35925,35925,95.52797513321492
35926,35926,95.52794159442945
35927,35927,95.52790805087757
35928,35928,95.52791003411029
35929,35929,95.5279120176249
35930,35930,95.52791400142146
35931,35931,95.52791598550003
35932,35932,95.5279357406881
35933,35933,95.52795549868486
35934,35934,95.52797525949097
35935,35935,95.52801279772486
35936,35936,95.52803256541524
35937,35937,95.52805233591694
35938,35938,95.52807210923055
35939,35939,95.52807410568238
35940,35940,95.52809388335704
35941,35941,95.52811366384522
35942,35942,95.52808009674207
35943,35943,95.52804652486306
35944,35944,95.52801294820718
35945,35945,95.5279793667734
35946,35946,95.52796356909064
35947,35947,95.52796555895539
35948,35948,95.52794975804156
35949,35949,95.52791616255071
35950,35950,95.52788256227758
35951,35951,95.52784895722115
35952,35952,95.52779755125285
35953,35953,95.52774613796541
35954,35954,95.52767691869572
35955,35955,95.52758988964044
35956,35956,95.5275028481914
35957,35957,95.52741579434594
35958,35958,95.52732872810141
35959,35959,95.52727725945445
35960,35960,95.52720797720798
35961,35961,95.52712087755538
35962,35962,95.52701595668898
35963,35963,95.5269110208734
35964,35964,95.52678825876318
35965,35965,95.52666547915925
35966,35966,95.5265070542967
35967,35967,95.52634860685527
35968,35968,95.5261723204105
35969,35969,95.52599600883758
35970,35970,95.52580185317177
35971,35971,95.52560766982678
35972,35972,95.52539563729684
35973,35973,95.52518357453482
35974,35974,95.5249714815343
35975,35975,95.52475935828878
35976,35976,95.52460068454079
35977,35977,95.52445981601655
35978,35978,95.52433675652546
35979,35979,95.52421367948078
35980,35980,95.52409058487875
35981,35981,95.52394963977459
35982,35982,95.52380867456128
35983,35983,95.52368552471998
35984,35984,95.52356235730593
35985,35985,95.52342133428469
35986,35986,95.52326245183389
35987,35987,95.52310354670664
35988,35988,95.52292677704824
35989,35989,95.52276782528014
35990,35990,95.52260885082084
35991,35991,95.52246769933615
35992,35992,95.52232652769845
35993,35993,95.52216748768473
35994,35994,95.52199057546765
35995,35995,95.52179578721885
35996,35996,95.5216009711511
35997,35997,95.52142398057559
35998,35998,95.52128267390373
35999,35999,95.52114134704664
36000,36000,95.521
36001,36001,95.52082291592257
36002,36002,95.5206458065438
36003,36003,95.52045081088805
36004,36004,95.52025578736782
36005,36005,95.52006073597714
36006,36006,95.51982992711162
36007,36007,95.51959908525691
36008,36008,95.51936821040594
36009,36009,95.5191194339218
36010,36010,95.51887062187276
36011,36011,95.5186217742512
36012,36012,95.51842650843581
36013,36013,95.51823121469937
36014,36014,95.51801801801801
36015,36015,95.51782266714336
36016,36016,95.51760941075514
36017,36017,95.51743188157047
36018,36018,95.51720068659705
36019,36019,95.51696945855089
36020,36020,95.5167381974249
36021,36021,95.51650690321196
36022,36022,95.516275575905
36023,36023,95.51604421549689
36024,36024,95.5158307097882
36025,36025,95.51558139534883
36026,36026,95.51533204522686
36027,36027,95.51510055106276
36028,36028,95.5148690237618
36029,36029,95.51465535752631
36030,36030,95.51445955619184
36031,36031,95.51424583005226
36032,36032,95.51403207331042
36033,36033,95.51381828595976
36034,36034,95.5136044679937
36035,36035,95.51339061940566
36036,36036,95.51319464336866
36037,36037,95.5129986392609
36038,36038,95.51280260707635
36039,36039,95.51260654680897
36040,36040,95.51241045845272
36041,36041,95.51221434200157
36042,36042,95.51201819744949
36043,36043,95.51182202479043
36044,36044,95.51162582401834
36045,36045,95.5114295951272
36046,36046,95.51123333811094
36047,36047,95.51107288755107
36048,36048,95.51089449541284
36049,36049,95.5107339975629
36050,36050,95.51059139784947
36051,36051,95.51046670012187
36052,36052,95.51035990823057
36053,36053,95.51023517602351
36054,36054,95.51012835221569
36055,36055,95.51000358551453
36056,36056,95.50989672977624
36057,36057,95.50977192856631
36058,36058,95.50964710945345
36059,36059,95.50952227243383
36060,36060,95.50941535150646
36061,36061,95.50929047994835
36062,36062,95.5091655904721
36063,36063,95.50904068307383
36064,36064,95.50891575774972
36065,36065,95.50879081449587
36066,36066,95.50866585330846
36067,36067,95.5085408741836
36068,36068,95.50841587711743
36069,36069,95.5082908621061
36070,36070,95.50820172290021
36071,36071,95.50814846722665
36072,36072,95.50807725445146
36073,36073,95.5080060314497
36074,36074,95.50795275025133
36075,36075,95.50789946140036
36076,36076,95.50784616489514
36077,36077,95.50781081663435
36078,36078,95.5077754632955
36079,36079,95.50772214639753
36080,36080,95.50766882183908
36081,36081,95.5076154896185
36082,36082,95.50756214973416
36083,36083,95.50750880218438
36084,36084,95.50745544696753
36085,36085,95.50740208408193
36086,36086,95.50734871352594
36087,36087,95.50731330410407
36088,36088,95.50725991949396
36089,36089,95.50720652720868
36090,36090,95.50715312724658
36091,36091,95.507099719606
36092,36092,95.50702832901926
36093,36093,95.50697490472425
36094,36094,95.50692147274557
36095,36095,95.50686803308163
36096,36096,95.50683256616801
36097,36097,95.50679709415235
36098,36098,95.50676161703352
36099,36099,95.50674411912811
36100,36100,95.50674460431655
36101,36101,95.50676307648033
36102,36102,95.50678155130234
36103,36103,95.50680002878319
36104,36104,95.50681850892343
36105,36105,95.50685498380713
36106,36106,95.50687347056284
36107,36107,95.50687396530627
36108,36108,95.50687446012093
36109,36109,95.506838960478
36110,36110,95.50680345572354
36111,36111,95.50676794585644
36112,36112,95.50673243087557
36113,36113,95.50669691077987
36114,36114,95.50664338182342
36115,36115,95.50657184011523
36116,36116,95.50648228176318
36117,36117,95.5064107181445
36118,36118,95.50633914421553
36119,36119,95.50626755997406
36120,36120,95.50621397694525
36121,36121,95.50619641184524
36122,36122,95.50617884421386
36123,36123,95.50616127405058
36124,36124,95.50616171807437
36125,36125,95.50612612612612
36126,36126,95.50609052904714
36127,36127,95.5060549268363
36128,36128,95.50600129757785
36129,36129,95.50594766058684
36130,36130,95.50589401586157
36131,36131,95.5058403634004
36132,36132,95.5058047303144
36133,36133,95.50576909208914
36134,36134,95.50569738929757
36135,36135,95.505625676163
36136,36136,95.50555395268321
36137,36137,95.50544615162663
36138,36138,95.50533833501659
36139,36139,95.50523050284973
36140,36140,95.50512265512266
36141,36141,95.50501479183202
36142,36142,95.50490691297445
36143,36143,95.50479901854658
36144,36144,95.50469110854503
36145,36145,95.50460122699387
36146,36146,95.50451133246716
36147,36147,95.5044214249621
36148,36148,95.50433150447589
36149,36149,95.5042415710057
36150,36150,95.50415162454874
36151,36151,95.50404361325728
36152,36152,95.50391753321779
